Total eventos: 20001
Eventos con 3 hits: 1609
Eventos con 4 hits: 4962
Eventos con 3 o 4 hits: 6571
----------------------------------------
Evento 2447: ResX=0.116 ResZ=0.236
Evento 2454: ResX=-0.103 ResZ=0.085
Evento 2455: ResX=0.037 ResZ=0.086
Evento 2466: ResX=-0.137 ResZ=-0.073
Evento 2467: ResX=-0.034 ResZ=0.292
Evento 2471: ResX=0.017 ResZ=-0.035
Evento 2482: ResX=-0.021 ResZ=-0.030
Evento 2484: ResX=0.062 ResZ=0.139
Evento 2485: ResX=0.074 ResZ=0.176
Evento 2486: ResX=0.016 ResZ=0.262
Evento 2498: ResX=1.120 ResZ=0.066
Evento 2501: ResX=-0.376 ResZ=-0.193
Evento 2515: ResX=-0.063 ResZ=0.110
Evento 2539: ResX=-0.073 ResZ=-0.043
Evento 2541: ResX=-0.038 ResZ=0.055
Evento 2552: ResX=0.140 ResZ=0.020
Evento 2575: ResX=0.120 ResZ=0.056
Evento 2587: ResX=0.059 ResZ=0.035
Evento 2589: ResX=86.277 ResZ=-23.489
Evento 2592: ResX=0.099 ResZ=-0.021
Evento 2599: ResX=-0.061 ResZ=-0.059
Evento 2606: ResX=-0.098 ResZ=-0.094
Evento 2616: ResX=-0.075 ResZ=-0.244
Evento 2617: ResX=0.139 ResZ=-0.007
Evento 2620: ResX=-0.071 ResZ=0.057
Evento 2625: ResX=-0.007 ResZ=0.053
Evento 2629: ResX=0.167 ResZ=-0.253
Evento 2632: ResX=0.280 ResZ=-0.018
Evento 2636: ResX=-0.030 ResZ=0.012
Evento 2648: ResX=0.085 ResZ=-0.026
Evento 2693: ResX=0.144 ResZ=-0.090
Evento 2698: ResX=0.164 ResZ=0.051
Evento 2700: ResX=0.190 ResZ=-0.141
Evento 2708: ResX=0.174 ResZ=-0.137
Evento 2717: ResX=-0.014 ResZ=0.084
Evento 2726: ResX=-0.017 ResZ=0.027
Evento 2737: ResX=-0.013 ResZ=0.041
Evento 2755: ResX=0.098 ResZ=0.003
Evento 2760: ResX=0.070 ResZ=-0.071
Evento 2798: ResX=0.001 ResZ=0.057
Evento 2816: ResX=0.161 ResZ=-0.016
Evento 2827: ResX=0.012 ResZ=0.128
Evento 2847: ResX=0.091 ResZ=-0.034
Evento 2861: ResX=0.042 ResZ=-0.065
Evento 2876: ResX=0.014 ResZ=0.087
Evento 2878: ResX=0.098 ResZ=-0.057
Evento 2903: ResX=-0.046 ResZ=-0.162
Evento 2914: ResX=-0.042 ResZ=-0.021
Evento 2924: ResX=0.223 ResZ=0.178
Evento 2926: ResX=20.391 ResZ=15.688
Evento 2935: ResX=0.046 ResZ=-0.029
Evento 2948: ResX=0.115 ResZ=0.195
Evento 2954: ResX=-0.273 ResZ=-0.112
Evento 2956: ResX=0.144 ResZ=0.035
Evento 2967: ResX=0.197 ResZ=0.495
Evento 3020: ResX=-4.485 ResZ=0.874
Evento 3028: ResX=-0.090 ResZ=0.134
Evento 3032: ResX=-0.190 ResZ=-0.024
Evento 3036: ResX=0.079 ResZ=-0.168
Evento 3066: ResX=0.155 ResZ=0.038
Evento 3072: ResX=-0.026 ResZ=-0.053
Evento 3079: ResX=-1.805 ResZ=4.981
Evento 3080: ResX=43.173 ResZ=26.758
Evento 3125: ResX=0.179 ResZ=0.266
Evento 3135: ResX=0.059 ResZ=-0.058
Evento 3136: ResX=0.036 ResZ=0.088
Evento 3140: ResX=-0.031 ResZ=0.155
Evento 3147: ResX=0.038 ResZ=-0.056
Evento 3150: ResX=-0.068 ResZ=0.069
Evento 3154: ResX=0.225 ResZ=0.154
Evento 3172: ResX=0.007 ResZ=0.091
Evento 3189: ResX=0.037 ResZ=-0.026
Evento 3195: ResX=-0.041 ResZ=0.348
Evento 3206: ResX=0.029 ResZ=0.044
Evento 3212: ResX=0.113 ResZ=0.006
Evento 3216: ResX=-0.052 ResZ=-0.104
Evento 3217: ResX=0.039 ResZ=0.053
Evento 3220: ResX=0.034 ResZ=-0.072
Evento 3233: ResX=-0.023 ResZ=0.050
Evento 3245: ResX=-0.100 ResZ=-0.002
Evento 3260: ResX=-0.036 ResZ=-0.089
Evento 3263: ResX=-0.149 ResZ=-0.003
Evento 3269: ResX=-0.027 ResZ=-0.033
Evento 3278: ResX=-0.098 ResZ=0.242
Evento 3283: ResX=0.351 ResZ=-0.277
Evento 3297: ResX=0.068 ResZ=0.123
Evento 3301: ResX=0.152 ResZ=0.030
Evento 3303: ResX=0.047 ResZ=0.065
Evento 3313: ResX=0.208 ResZ=0.070
Evento 3317: ResX=0.187 ResZ=-0.002
Evento 3318: ResX=0.008 ResZ=-0.141
Evento 3389: ResX=0.283 ResZ=0.159
Evento 3390: ResX=0.255 ResZ=-0.035
Evento 3414: ResX=0.184 ResZ=0.086
Evento 3417: ResX=-0.049 ResZ=-0.024
Evento 3454: ResX=-18.684 ResZ=4.974
Evento 3466: ResX=-0.003 ResZ=-0.060
Evento 3495: ResX=-0.025 ResZ=-0.122
Evento 3530: ResX=0.023 ResZ=0.251
Evento 3556: ResX=-0.052 ResZ=0.099
Evento 3557: ResX=0.168 ResZ=-0.024
Evento 3559: ResX=0.128 ResZ=-0.109
Evento 3564: ResX=0.075 ResZ=0.140
Evento 3571: ResX=-0.010 ResZ=0.166
Evento 3600: ResX=-0.173 ResZ=-0.171
Evento 3601: ResX=0.028 ResZ=-0.094
Evento 3615: ResX=-0.147 ResZ=0.050
Evento 3648: ResX=0.014 ResZ=0.149
Evento 3654: ResX=-0.228 ResZ=-0.003
Evento 3657: ResX=-0.071 ResZ=0.105
Evento 3658: ResX=0.058 ResZ=0.014
Evento 3674: ResX=0.055 ResZ=0.013
Evento 3693: ResX=-0.160 ResZ=-0.051
Evento 3694: ResX=0.171 ResZ=-0.075
Evento 3715: ResX=0.188 ResZ=-0.015
Evento 3749: ResX=0.160 ResZ=-0.245
Evento 3754: ResX=-0.088 ResZ=0.099
Evento 3757: ResX=0.071 ResZ=0.148
Evento 3784: ResX=0.071 ResZ=0.017
Evento 3793: ResX=0.105 ResZ=-0.039
