Evento,Detector,X,Y,Z
196,2,-10.5677,570.92,231.489
196,3,-23.2137,640.681,180.248
197,0,-99999,-99999,-99999
197,1,119.463,420.768,224.778
197,2,132.092,570.923,102.764
197,3,137.929,640.461,45.6377
198,0,25.8845,350.614,137.275
198,1,31.6243,419.843,155.36
198,2,44.2621,570.325,194.73
198,3,50.2374,640.807,213.156
199,0,-37.5957,350.903,-8.80555
199,1,-50.8962,420.903,1.1758
199,2,-79.3518,570.903,22.6319
199,3,-92.5297,640.514,32.6383
200,0,-99999,-99999,-99999
200,1,-99999,-99999,-99999
200,2,-163.923,570.841,143.737
200,3,-197.836,640.579,35.9008
201,0,151.368,350.637,88.5292
201,1,139.864,420.727,58.4489
201,2,115.224,570.727,-5.99609
201,3,103.67,640.909,-36.1466
202,0,72.6422,350.909,-25.563
202,1,59.5959,420.636,-54.5121
202,2,31.5593,570.545,-116.776
202,3,18.4595,640.363,-145.827
203,0,-99999,-99999,-99999
203,1,-99999,-99999,-99999
203,2,-99999,-99999,-99999
203,3,-99999,-99999,-99999
204,0,-99999,-99999,-99999
204,1,-99999,-99999,-99999
204,2,-139.902,570.933,214.001
204,3,-126.116,640.865,138.379
205,0,214.848,350.78,75.6954
205,1,156.783,420.835,164.898
205,2,-99999,-99999,-99999
205,3,-99999,-99999,-99999
206,0,142.73,350.653,-114.369
206,1,104.554,420.653,-101.718
206,2,22.5509,570.913,-74.7133
206,3,-15.718,640.913,-62.1961
207,0,-99999,-99999,-99999
207,1,-99999,-99999,-99999
207,2,212.744,570.732,-148.176
